0.00	0.000
1.00	54.545
2.00	275.000
3.00	60.000
4.00	-500.000
5.00	-550.000
6.00	112.500
7.00	216.667
8.00	314.286
9.00	185.714
10.00	-283.333
11.00	66.667
12.00	-193.750
13.00	0.000
14.00	80.000
15.00	222.222
16.00	400.000
17.00	-150.000
18.00	440.000
19.00	-500.000
20.00	-300.000
21.00	50.000
22.00	-150.000
23.00	237.500
24.00	0.000
25.00	84.000
26.00	31.034
27.00	250.000
28.00	151.852
29.00	100.000
30.00	163.333
31.00	114.583
32.00	141.026
33.00	90.476
34.00	210.526
35.00	129.167
36.00	164.103
37.00	87.097
38.00	329.412
39.00	100.000
40.00	114.634
41.00	7.143
42.00	-47.059
43.00	125.806
44.00	286.667
45.00	265.000
46.00	293.103
47.00	111.538
48.00	161.765
49.00	109.615
50.00	58.537
51.00	137.778
52.00	138.636
53.00	192.308
54.00	117.778
55.00	76.744
56.00	84.000
57.00	42.857
58.00	232.692
59.00	95.918
60.00	140.741
61.00	144.444
62.00	150.000
63.00	216.667
64.00	178.000
65.00	117.073
66.00	135.897
67.00	23.684
68.00	57.447
69.00	17.460
70.00	66.667
71.00	49.153
72.00	76.786
73.00	159.615
74.00	180.000
75.00	83.333
76.00	131.818
77.00	57.692
78.00	142.308
79.00	129.412
80.00	155.072
81.00	207.143
82.00	136.667
83.00	143.210
84.00	116.901
85.00	131.746
86.00	143.137
87.00	93.243
88.00	56.944
89.00	100.000
90.00	153.333
91.00	69.014
92.00	121.154
93.00	89.394
94.00	70.312
95.00	94.737
96.00	115.385
97.00	150.000
98.00	88.889
99.00	165.517
100.00	114.634
101.00	126.667
102.00	114.493
103.00	68.000
104.00	108.861
105.00	221.311
106.00	184.722
107.00	107.527
108.00	111.250
109.00	136.207
110.00	127.143
111.00	102.740
112.00	74.390
113.00	44.262
114.00	98.413
115.00	137.500
116.00	55.172
117.00	125.974
118.00	144.444
119.00	108.696
120.00	181.429
121.00	141.667
122.00	117.568
123.00	100.000
124.00	64.835
125.00	86.735
126.00	109.000
127.00	100.000
128.00	102.752
129.00	115.054
130.00	123.077
131.00	160.000
132.00	92.857
133.00	111.712
134.00	46.281
135.00	128.750
136.00	86.111
137.00	113.274
138.00	79.570
139.00	96.117
140.00	104.132
141.00	100.806
142.00	123.664
143.00	90.476
144.00	100.769
145.00	100.806
146.00	125.410
147.00	111.382
148.00	102.041
149.00	113.846
150.00	66.912
151.00	88.652
152.00	91.892
153.00	122.835
154.00	107.971
155.00	111.111
156.00	86.391
157.00	119.394
158.00	106.857
159.00	98.802
160.00	96.273
161.00	85.465
162.00	87.975
163.00	128.387
164.00	112.281
165.00	122.289
166.00	108.235
167.00	104.145
168.00	74.112
169.00	103.804
170.00	96.618
171.00	114.925
172.00	109.884
173.00	111.111
174.00	107.009
175.00	113.918
176.00	121.395
177.00	126.415
178.00	119.588
179.00	116.190
180.00	85.787
181.00	85.000
182.00	117.500
183.00	101.923
184.00	99.539
185.00	94.686
186.00	103.791
187.00	77.723
188.00	88.208
189.00	97.403
190.00	85.507
191.00	87.029
192.00	98.165
193.00	90.086
194.00	88.158
195.00	100.000
196.00	108.482
