
0.00	0.00
1.00	128.00
2.00	127.00
3.00	128.00
4.00	130.00
5.00	138.00
6.00	134.00
7.00	136.00
8.00	135.00
9.00	138.00
10.00	133.00
11.00	136.00
12.00	137.00
13.00	137.00
14.00	137.00
15.00	134.00
16.00	138.00
17.00	136.00
18.00	136.00
19.00	137.00
20.00	136.00
21.00	138.00
22.00	137.00
23.00	136.00
24.00	136.00
25.00	138.00
26.00	141.00
27.00	141.00
28.00	142.00
29.00	141.00
30.00	138.00
31.00	143.00
32.00	148.00
33.00	142.00
34.00	142.00
35.00	142.00
36.00	141.00
37.00	142.00
38.00	141.00
39.00	144.00
40.00	143.00
41.00	142.00
42.00	143.00
43.00	146.00
44.00	145.00
45.00	148.00
46.00	144.00
47.00	144.00
48.00	144.00
49.00	147.00
50.00	140.00
51.00	140.00
52.00	143.00
53.00	148.00
54.00	147.00
55.00	143.00
56.00	145.00
57.00	145.00
58.00	146.00
59.00	152.00
60.00	143.00
61.00	144.00
62.00	149.00
63.00	147.00
64.00	148.00
65.00	149.00
66.00	149.00
67.00	147.00
68.00	152.00
69.00	154.00
70.00	150.00
71.00	150.00
72.00	150.00
73.00	153.00
74.00	151.00
75.00	151.00
76.00	156.00
77.00	155.00
78.00	151.00
79.00	155.00
80.00	160.00
81.00	160.00
82.00	153.00
83.00	150.00
84.00	156.00
85.00	156.00
86.00	155.00
87.00	155.00
88.00	156.00
89.00	154.00
90.00	158.00
91.00	157.00
92.00	159.00
93.00	162.00
94.00	155.00
95.00	155.00
96.00	151.00
97.00	158.00
98.00	158.00
99.00	159.00
100.00	170.00
101.00	159.00
102.00	159.00
103.00	158.00
104.00	163.00
105.00	164.00
106.00	161.00
107.00	169.00
108.00	167.00
109.00	167.00
110.00	171.00
111.00	165.00
112.00	167.00
113.00	170.00
114.00	172.00
115.00	169.00
116.00	167.00
117.00	168.00
118.00	169.00
119.00	166.00
120.00	168.00
121.00	170.00
122.00	171.00
123.00	174.00
124.00	170.00
125.00	173.00
126.00	175.00
127.00	179.00
128.00	177.00
129.00	179.00
130.00	180.00
131.00	186.00
132.00	189.00
133.00	177.00
134.00	178.00
135.00	180.00
136.00	181.00
137.00	184.00
138.00	183.00
139.00	181.00
140.00	186.00
141.00	182.00
142.00	178.00
143.00	185.00
144.00	187.00
145.00	191.00
146.00	192.00
147.00	188.00
148.00	187.00
149.00	176.00
150.00	186.00
151.00	193.00
152.00	197.00
153.00	195.00
154.00	183.00
155.00	190.00
156.00	191.00
157.00	199.00
158.00	204.00
159.00	204.00
160.00	208.00
161.00	207.00
162.00	207.00
163.00	206.00
164.00	210.00
165.00	217.00
166.00	212.00
167.00	216.00
168.00	224.00
169.00	227.00
170.00	227.00
171.00	237.00
172.00	241.00
173.00	238.00
174.00	241.00
175.00	230.00
176.00	231.00
177.00	226.00
178.00	233.00
179.00	221.00
180.00	226.00
181.00	220.00
182.00	227.00
183.00	230.00
184.00	247.00
185.00	242.00
186.00	242.00
187.00	246.00
188.00	240.00
189.00	243.00
190.00	242.00
191.00	225.00
192.00	225.00
193.00	222.00
194.00	214.00
195.00	225.00
196.00	216.00
197.00	211.00
198.00	211.00
199.00	213.00
200.00	217.00
201.00	217.00
202.00	224.00
203.00	224.00
204.00	228.00
205.00	249.00
206.00	262.00
207.00	258.00
208.00	261.00
209.00	268.00
210.00	254.00
211.00	260.00
212.00	253.00
213.00	250.00
214.00	258.00
215.00	260.00
216.00	277.00
217.00	278.00
218.00	272.00
219.00	275.00
220.00	273.00
221.00	270.00
222.00	286.00
223.00	293.00
224.00	300.00
225.00	293.00
226.00	286.00
227.00	286.00
228.00	294.00
229.00	298.00
230.00	305.00
231.00	331.00
232.00	340.00
233.00	351.00
234.00	346.00
235.00	360.00
236.00	357.00
237.00	359.00
238.00	368.00
239.00	383.00
240.00	400.00
241.00	408.00
242.00	420.00
243.00	415.00
244.00	416.00
245.00	404.00
246.00	390.00
247.00	385.00
248.00	371.00
249.00	355.00
250.00	342.00
251.00	303.00
252.00	278.00
253.00	275.00
254.00	289.00
255.00	324.00
256.00	365.00
257.00	419.00
258.00	417.00
259.00	474.00
260.00	501.00
261.00	516.00
262.00	538.00
263.00	558.00
264.00	541.00
265.00	539.00
266.00	525.00
267.00	507.00
268.00	469.00
269.00	426.00
270.00	386.00
271.00	366.00
272.00	374.00
273.00	414.00
274.00	482.00
275.00	545.00
276.00	606.00
277.00	653.00
278.00	712.00
279.00	699.00
280.00	741.00
281.00	761.00
282.00	772.00
283.00	767.00
284.00	823.00
285.00	810.00
286.00	806.00
287.00	833.00
288.00	820.00
289.00	835.00
290.00	866.00
291.00	843.00
292.00	847.00
293.00	865.00
294.00	891.00
295.00	897.00
296.00	919.00
297.00	916.00
298.00	890.00
299.00	900.00
300.00	952.00
301.00	911.00
302.00	931.00
303.00	924.00
304.00	913.00
305.00	868.00
306.00	860.00
307.00	903.00
308.00	933.00
309.00	958.00
310.00	950.00
311.00	887.00
312.00	890.00
313.00	864.00
314.00	895.00
315.00	925.00
316.00	964.00
317.00	950.00
318.00	904.00
319.00	881.00
320.00	888.00
321.00	864.00
322.00	868.00
323.00	853.00
324.00	909.00
325.00	909.00
326.00	927.00
327.00	929.00
328.00	906.00
329.00	931.00
330.00	908.00
331.00	944.00
