344.31	0.00
344.51	129.00
344.71	130.00
344.90	129.00
345.10	130.00
345.30	135.00
345.50	136.00
345.69	136.00
345.89	140.00
346.09	137.00
346.28	136.00
346.48	136.00
346.68	139.00
346.88	134.00
347.07	140.00
347.27	139.00
347.47	138.00
347.66	137.00
347.86	141.00
348.06	144.00
348.25	141.00
348.45	141.00
348.65	138.00
348.85	139.00
349.04	140.00
349.24	136.00
349.44	138.00
349.63	138.00
349.83	141.00
350.02	138.00
350.22	139.00
350.42	137.00
350.61	138.00
350.81	142.00
351.01	137.00
351.20	140.00
351.40	140.00
351.60	141.00
351.79	137.00
351.99	140.00
352.19	140.00
352.38	142.00
352.58	138.00
352.77	138.00
352.97	139.00
353.17	140.00
353.36	140.00
353.56	140.00
353.75	140.00
353.95	139.00
354.15	139.00
354.34	140.00
354.54	138.00
354.73	141.00
354.93	140.00
355.13	140.00
355.32	142.00
355.52	140.00
355.71	140.00
355.91	136.00
356.10	138.00
356.30	143.00
356.50	139.00
356.69	140.00
356.89	142.00
357.08	139.00
357.28	140.00
357.47	138.00
357.67	143.00
357.86	141.00
358.06	141.00
358.25	139.00
358.45	141.00
358.65	138.00
358.84	139.00
359.04	140.00
359.23	140.00
359.43	143.00
359.62	142.00
359.82	144.00
360.01	145.00
360.21	140.00
360.40	136.00
360.60	137.00
360.79	140.00
360.99	145.00
361.18	148.00
361.38	140.00
361.57	141.00
361.77	139.00
361.96	142.00
362.16	150.00
362.35	144.00
362.54	142.00
362.74	144.00
362.93	144.00
363.13	142.00
363.32	142.00
363.52	146.00
363.71	142.00
363.91	147.00
364.10	142.00
364.30	140.00
364.49	145.00
364.68	148.00
364.88	151.00
365.07	149.00
365.27	141.00
365.46	144.00
365.66	142.00
365.85	139.00
366.04	141.00
366.24	144.00
366.43	140.00
366.63	142.00
366.82	145.00
367.01	142.00
367.21	137.00
367.40	140.00
367.60	141.00
367.79	141.00
367.98	143.00
368.18	140.00
368.37	143.00
368.56	142.00
368.76	144.00
368.95	147.00
369.15	144.00
369.34	144.00
369.53	143.00
369.73	141.00
369.92	139.00
370.11	143.00
370.31	143.00
370.50	144.00
370.69	144.00
370.89	141.00
371.08	140.00
371.27	142.00
371.47	143.00
371.66	147.00
371.85	142.00
372.05	141.00
372.24	146.00
372.43	145.00
372.63	143.00
372.82	141.00
373.01	144.00
373.21	140.00
373.40	144.00
373.59	141.00
373.78	138.00
373.98	143.00
374.17	142.00
374.36	141.00
374.56	141.00
374.75	138.00
374.94	144.00
375.13	144.00
375.33	142.00
375.52	143.00
375.71	138.00
375.91	142.00
376.10	139.00
376.29	136.00
376.48	144.00
376.68	144.00
376.87	142.00
377.06	137.00
377.25	142.00
377.45	146.00
377.64	143.00
377.83	143.00
378.02	143.00
