0.00	0.00
1.00	126.00
2.00	130.00
3.00	131.00
4.00	132.00
5.00	132.00
6.00	132.00
7.00	138.00
8.00	136.00
9.00	133.00
10.00	133.00
11.00	134.00
12.00	129.00
13.00	138.00
14.00	136.00
15.00	134.00
16.00	134.00
17.00	137.00
18.00	134.00
19.00	136.00
20.00	138.00
21.00	136.00
22.00	138.00
23.00	137.00
24.00	134.00
25.00	140.00
26.00	139.00
27.00	137.00
28.00	134.00
29.00	135.00
30.00	136.00
31.00	138.00
32.00	138.00
33.00	136.00
34.00	140.00
35.00	136.00
36.00	134.00
37.00	134.00
38.00	131.00
39.00	136.00
40.00	136.00
41.00	134.00
42.00	135.00
43.00	136.00
44.00	136.00
45.00	140.00
46.00	137.00
47.00	133.00
48.00	139.00
49.00	140.00
50.00	142.00
51.00	143.00
52.00	139.00
53.00	139.00
54.00	136.00
55.00	135.00
56.00	135.00
57.00	135.00
58.00	142.00
59.00	141.00
60.00	141.00
61.00	141.00
62.00	137.00
63.00	137.00
64.00	138.00
65.00	139.00
66.00	134.00
67.00	132.00
68.00	138.00
69.00	135.00
70.00	135.00
71.00	137.00
72.00	138.00
73.00	134.00
74.00	136.00
75.00	137.00
76.00	138.00
77.00	138.00
78.00	138.00
79.00	135.00
80.00	136.00
81.00	137.00
82.00	139.00
83.00	141.00
84.00	138.00
85.00	141.00
86.00	141.00
87.00	142.00
88.00	142.00
89.00	138.00
90.00	139.00
91.00	142.00
92.00	140.00
93.00	142.00
94.00	142.00
95.00	140.00
96.00	139.00
97.00	141.00
98.00	140.00
99.00	138.00
100.00	146.00
101.00	138.00
102.00	136.00
103.00	138.00
104.00	137.00
105.00	141.00
106.00	139.00
107.00	137.00
108.00	140.00
109.00	138.00
110.00	136.00
111.00	137.00
112.00	140.00
113.00	139.00
114.00	137.00
115.00	136.00
116.00	139.00
117.00	141.00
118.00	140.00
119.00	138.00
120.00	139.00
121.00	140.00
122.00	139.00
123.00	135.00
124.00	138.00
125.00	137.00
126.00	135.00
127.00	139.00
128.00	143.00
129.00	142.00
130.00	145.00
131.00	140.00
132.00	142.00
133.00	137.00
134.00	134.00
135.00	141.00
136.00	139.00
137.00	142.00
138.00	141.00
139.00	141.00
140.00	144.00
141.00	140.00
142.00	138.00
143.00	139.00
144.00	143.00
145.00	144.00
146.00	141.00
147.00	140.00
148.00	137.00
149.00	139.00
150.00	136.00
151.00	137.00
152.00	141.00
153.00	145.00
154.00	144.00
155.00	139.00
156.00	141.00
157.00	139.00
158.00	141.00
159.00	141.00
160.00	139.00
161.00	142.00
162.00	144.00
163.00	141.00
164.00	141.00
165.00	139.00
166.00	139.00
167.00	140.00
168.00	144.00
169.00	138.00
170.00	145.00
171.00	141.00
172.00	138.00
173.00	137.00
174.00	139.00
175.00	140.00
176.00	140.00
177.00	140.00
178.00	145.00
179.00	142.00
180.00	141.00
181.00	140.00
182.00	139.00
183.00	140.00
184.00	142.00
185.00	138.00
186.00	141.00
187.00	138.00
188.00	145.00
189.00	145.00
190.00	146.00
191.00	145.00
192.00	146.00
193.00	144.00
194.00	140.00
195.00	142.00
196.00	142.00
197.00	139.00
198.00	144.00
199.00	139.00
200.00	140.00
201.00	141.00
202.00	141.00
203.00	144.00
204.00	143.00
205.00	138.00
206.00	141.00
207.00	138.00
208.00	141.00
209.00	141.00
210.00	142.00
211.00	140.00
212.00	140.00
213.00	142.00
214.00	144.00
215.00	141.00
216.00	139.00
217.00	141.00
218.00	138.00
219.00	138.00
220.00	138.00
221.00	138.00
222.00	139.00
223.00	141.00
224.00	145.00
225.00	144.00
226.00	142.00
227.00	143.00
228.00	145.00
229.00	141.00
230.00	144.00
231.00	143.00
232.00	139.00
233.00	140.00
234.00	143.00
235.00	140.00
236.00	140.00
237.00	141.00
238.00	138.00
239.00	137.00
240.00	139.00
241.00	139.00
242.00	140.00
243.00	148.00
244.00	142.00
245.00	138.00
246.00	144.00
247.00	143.00
248.00	140.00
249.00	143.00
250.00	144.00
251.00	139.00
252.00	141.00
253.00	140.00
254.00	146.00
255.00	144.00
256.00	140.00
257.00	136.00
258.00	141.00
259.00	144.00
260.00	143.00
261.00	142.00
262.00	143.00
263.00	143.00
264.00	143.00
265.00	140.00
266.00	142.00
267.00	140.00
268.00	139.00
269.00	140.00
270.00	140.00
271.00	141.00
272.00	141.00
273.00	143.00
274.00	142.00
275.00	143.00
276.00	142.00
277.00	142.00
278.00	143.00
279.00	142.00
280.00	144.00
281.00	141.00
282.00	138.00
283.00	141.00
284.00	137.00
285.00	137.00
286.00	139.00
287.00	138.00
288.00	141.00
289.00	141.00
290.00	143.00
291.00	140.00
292.00	145.00
293.00	146.00
294.00	143.00
295.00	143.00
296.00	140.00
297.00	142.00
298.00	142.00
299.00	143.00
300.00	144.00
301.00	137.00
302.00	140.00
303.00	141.00
304.00	143.00
305.00	139.00
306.00	138.00
307.00	146.00
308.00	144.00
309.00	142.00
310.00	138.00
311.00	145.00
312.00	145.00
313.00	141.00
314.00	140.00
315.00	141.00
316.00	142.00
317.00	144.00
318.00	139.00
319.00	141.00
320.00	139.00
321.00	138.00
322.00	142.00
323.00	144.00
324.00	144.00
325.00	143.00
326.00	145.00
327.00	144.00
328.00	142.00
329.00	144.00
330.00	142.00
331.00	142.00
332.00	140.00
333.00	140.00
334.00	141.00
335.00	144.00
336.00	142.00
337.00	147.00
338.00	146.00
339.00	146.00
340.00	150.00
341.00	145.00
342.00	146.00
343.00	148.00
344.00	142.00
345.00	145.00
346.00	150.00
347.00	150.00
348.00	152.00
349.00	144.00
350.00	150.00
351.00	146.00
352.00	148.00
353.00	149.00
354.00	151.00
355.00	149.00
356.00	153.00
357.00	148.00
358.00	146.00
359.00	148.00
360.00	150.00
361.00	155.00
362.00	151.00
363.00	151.00
364.00	154.00
365.00	159.00
366.00	155.00
367.00	159.00
368.00	158.00
369.00	159.00
370.00	159.00
371.00	159.00
372.00	160.00
373.00	161.00
374.00	166.00
375.00	166.00
376.00	170.00
377.00	164.00
378.00	167.00
379.00	168.00
380.00	174.00
381.00	168.00
382.00	181.00
383.00	181.00
384.00	179.00
385.00	178.00
386.00	183.00
387.00	191.00
388.00	182.00
389.00	191.00
390.00	191.00
391.00	194.00
392.00	194.00
393.00	192.00
394.00	206.00
395.00	214.00
396.00	209.00
397.00	206.00
398.00	221.00
399.00	208.00
400.00	218.00
401.00	228.00
402.00	230.00
403.00	234.00
404.00	239.00
405.00	240.00
406.00	234.00
407.00	246.00
408.00	251.00
409.00	257.00
410.00	254.00
411.00	263.00
412.00	260.00
413.00	267.00
414.00	278.00
415.00	286.00
416.00	287.00
417.00	296.00
418.00	293.00
419.00	301.00
420.00	316.00
421.00	320.00
422.00	321.00
423.00	324.00
424.00	327.00
425.00	334.00
426.00	358.00
427.00	339.00
428.00	343.00
429.00	358.00
430.00	368.00
431.00	370.00
432.00	382.00
433.00	387.00
434.00	402.00
435.00	413.00
436.00	409.00
437.00	414.00
438.00	412.00
439.00	440.00
440.00	439.00
441.00	446.00
442.00	447.00
443.00	456.00
444.00	465.00
445.00	494.00
446.00	484.00
447.00	492.00
448.00	491.00
449.00	516.00
450.00	532.00
451.00	524.00
452.00	552.00
453.00	554.00
454.00	551.00
455.00	565.00
456.00	608.00
457.00	610.00
458.00	622.00
459.00	649.00
460.00	666.00
461.00	654.00
462.00	676.00
463.00	690.00
464.00	701.00
465.00	714.00
466.00	746.00
467.00	745.00
468.00	761.00
469.00	789.00
470.00	798.00
471.00	834.00
472.00	836.00
473.00	849.00
474.00	875.00
475.00	919.00
476.00	901.00
477.00	930.00
478.00	965.00
479.00	988.00
480.00	1000.00
481.00	1025.00
482.00	1038.00
483.00	1043.00
484.00	1078.00
485.00	1118.00
486.00	1141.00
487.00	1153.00
488.00	1187.00
489.00	1201.00
490.00	1239.00
491.00	1278.00
492.00	1277.00
493.00	1359.00
494.00	1354.00
495.00	1390.00
496.00	1418.00
497.00	1468.00
498.00	1494.00
499.00	1538.00
500.00	1556.00
501.00	1592.00
502.00	1675.00
503.00	1660.00
504.00	1659.00
505.00	1725.00
506.00	1782.00
507.00	1789.00
508.00	1854.00
509.00	1908.00
510.00	1942.00
511.00	1961.00
512.00	2015.00
513.00	2083.00
514.00	2111.00
515.00	2223.00
516.00	2236.00
517.00	2176.00
518.00	2367.00
519.00	2366.00
520.00	2408.00
521.00	2467.00
522.00	2501.00
523.00	2551.00
524.00	2562.00
525.00	2662.00
526.00	2628.00
527.00	2762.00
528.00	2704.00
529.00	2778.00
530.00	2802.00
531.00	2827.00
532.00	2827.00
533.00	2878.00
534.00	3038.00
535.00	2984.00
536.00	3060.00
537.00	3092.00
538.00	3084.00
539.00	3132.00
540.00	3135.00
541.00	3156.00
542.00	3115.00
543.00	3162.00
544.00	3198.00
545.00	3237.00
546.00	3203.00
547.00	3342.00
548.00	3165.00
549.00	3243.00
550.00	3248.00
551.00	3270.00
552.00	3204.00
553.00	3156.00
